Date,Open,High,Low,Close,Adj Close,Volume
29-10-2019,29527.60,29997.65,29385.45,29873.05,29872.70,0.00
30-10-2019,30005.70,30151.10,29753.00,29987.50,29987.15,0.00
31-10-2019,30168.65,30415.65,29987.15,30066.25,30065.90,0.00
01-11-2019,30196.15,30409.00,30028.90,30330.55,30330.20,0.00
04-11-2019,30415.90,30607.05,30227.25,30333.10,30332.75,0.00
05-11-2019,30403.25,30452.70,30091.35,30219.85,30219.50,0.00
06-11-2019,30225.20,30699.00,30013.65,30609.60,30609.24,0.00
07-11-2019,30722.60,30821.35,30462.55,30633.15,30632.79,364800.00
08-11-2019,30571.30,31108.40,30504.05,30749.40,30749.04,0.00
11-11-2019,30664.65,31205.20,30625.80,31115.55,31115.19,0.00
13-11-2019,31084.75,31198.50,30488.10,30541.55,30541.20,0.00
14-11-2019,30615.80,30789.20,30338.35,30749.95,30749.59,0.00
15-11-2019,30912.40,31165.45,30860.70,31008.40,31008.04,0.00
18-11-2019,31036.80,31203.55,30901.85,30992.10,30991.74,0.00
19-11-2019,31045.15,31298.05,30974.30,31236.25,31235.89,0.00
20-11-2019,31292.35,31471.65,31205.55,31353.85,31353.48,0.00
21-11-2019,31413.25,31463.15,31243.00,31349.95,31349.58,0.00
22-11-2019,31389.60,31394.20,31055.20,31111.60,31111.24,0.00
25-11-2019,31065.10,31591.60,31049.75,31555.90,31555.53,0.00
26-11-2019,31692.85,31850.35,31465.85,31718.35,31717.98,0.00
27-11-2019,31832.75,31916.80,31734.50,31875.95,31875.58,0.00
28-11-2019,31981.70,32157.05,31905.90,32122.95,32122.58,498300.00
29-11-2019,32074.15,32086.95,31770.80,31946.10,31945.73,0.00
02-12-2019,32008.30,32024.10,31720.60,31871.45,31871.08,0.00
03-12-2019,31920.10,31936.60,31502.95,31613.35,31612.98,0.00
04-12-2019,31549.30,32017.75,31444.00,31979.30,31978.93,516800.00
05-12-2019,32083.80,32126.95,31628.30,31712.95,31712.58,393300.00
06-12-2019,31797.15,31883.70,31250.65,31341.55,31341.19,485400.00
09-12-2019,31321.40,31537.65,31122.05,31316.65,31316.29,494500.00
10-12-2019,31386.40,31412.80,31126.00,31160.35,31159.99,505400.00
11-12-2019,31151.65,31337.85,30996.40,31256.75,31256.39,815400.00
12-12-2019,31356.80,31711.45,31352.10,31665.45,31665.08,529700.00
13-12-2019,31775.55,32105.05,31770.50,32014.25,32013.88,390500.00
16-12-2019,32159.00,32186.95,31897.75,31974.20,31973.83,306000.00
17-12-2019,32082.40,32213.35,31987.35,32140.25,32139.88,259900.00
18-12-2019,32292.25,32293.65,32017.30,32244.25,32243.88,258800.00
19-12-2019,32281.65,32328.35,32085.05,32241.45,32241.07,436900.00
20-12-2019,32266.85,32443.35,32199.45,32384.95,32384.57,535200.00
23-12-2019,32381.00,32502.80,32196.85,32339.45,32339.07,391500.00
24-12-2019,32337.80,32390.35,32246.05,32280.75,32280.38,330800.00
26-12-2019,32276.15,32314.60,31963.25,31997.70,31997.33,339800.00
27-12-2019,32142.50,32444.85,32056.25,32412.35,32411.97,332400.00
30-12-2019,32486.60,32613.10,32248.50,32354.90,32354.52,0.00
31-12-2019,32345.95,32345.95,32108.75,32161.65,32161.28,251400.00
02-01-2020,32133.15,32465.45,32121.40,32443.85,32443.47,253600.00
03-01-2020,32326.95,32329.80,31960.40,32069.25,32068.88,217600.00
06-01-2020,31910.45,31914.45,31170.55,31237.15,31236.79,256200.00
07-01-2020,31598.05,31851.45,31200.90,31399.40,31399.04,294400.00
08-01-2020,30995.50,31451.85,30899.55,31373.65,31373.29,304500.00
09-01-2020,31748.25,32172.70,31667.15,32092.40,32092.03,308000.00
10-01-2020,32215.70,32347.20,31953.40,32097.40,32097.03,444700.00
13-01-2020,32139.10,32322.65,32074.05,32177.65,32177.28,291400.00
14-01-2020,32196.45,32196.45,31989.20,32071.65,32071.28,438900.00
15-01-2020,31994.75,32000.90,31670.35,31824.90,31824.53,545700.00
16-01-2020,31810.55,31988.90,31692.40,31853.90,31853.53,253700.00
17-01-2020,31571.65,31773.55,31445.50,31590.65,31590.28,308100.00
20-01-2020,31923.95,31923.95,31050.95,31080.65,31080.29,282200.00
21-01-2020,30978.85,31171.25,30858.60,30947.55,30947.19,227500.00
22-01-2020,31061.60,31149.05,30614.00,30701.45,30701.09,200600.00
23-01-2020,30742.20,31087.25,30621.35,31004.05,31003.69,343800.00
24-01-2020,31040.10,31375.45,30879.05,31241.75,31241.39,424600.00
27-01-2020,31110.55,31227.05,30808.55,30837.40,30837.04,309900.00
28-01-2020,30922.00,31048.45,30656.35,30761.40,30761.04,239600.00
29-01-2020,30915.10,31082.85,30835.80,30877.00,30876.64,268800.00
30-01-2020,30889.25,30909.50,30521.30,30647.40,30647.04,328900.00
31-01-2020,30950.50,31033.45,30691.80,30833.60,30833.24,333400.00
03-02-2020,29811.75,30105.80,29612.55,30023.25,30022.90,337100.00
04-02-2020,30235.30,30776.95,30182.45,30686.70,30686.34,336600.00
05-02-2020,30761.95,31065.85,30630.85,31001.95,31001.59,427600.00
06-02-2020,31070.75,31470.65,30917.25,31304.05,31303.69,334000.00
07-02-2020,31367.05,31368.20,31111.05,31201.95,31201.59,254400.00
10-02-2020,31248.65,31248.80,30957.20,31058.15,31057.79,239700.00
11-02-2020,31230.20,31505.95,31225.90,31300.60,31300.24,198900.00
12-02-2020,31441.15,31588.60,31398.15,31492.90,31492.54,226000.00
13-02-2020,31586.55,31649.45,31180.60,31230.25,31229.89,303000.00
14-02-2020,31281.85,31436.65,30776.10,30834.80,30834.44,341400.00
17-02-2020,30873.85,30998.15,30630.50,30680.70,30680.34,0.00
18-02-2020,30661.50,30692.75,30252.45,30562.50,30562.14,398900.00
19-02-2020,30905.00,30947.15,30606.15,30838.20,30837.84,268800.00
20-02-2020,30862.30,31085.30,30702.45,30942.85,30942.49,273100.00
24-02-2020,30666.35,30702.15,30428.00,30455.10,30454.75,254200.00
25-02-2020,30517.00,30610.70,30329.95,30432.70,30432.35,215900.00
26-02-2020,30279.95,30515.35,30131.75,30306.85,30306.50,291000.00
27-02-2020,30270.00,30271.95,29914.15,30187.00,30186.65,358000.00
28-02-2020,29501.55,29564.10,29051.50,29147.15,29146.81,386900.00
02-03-2020,29701.00,29791.15,28571.70,28868.40,28868.06,368300.00
03-03-2020,29012.55,29285.35,28749.55,29177.05,29176.71,367300.00
04-03-2020,29252.95,29273.65,28125.15,28653.70,28653.37,425800.00
05-03-2020,28830.30,29134.30,28535.60,28815.35,28815.02,1075700.00
06-03-2020,27649.95,28047.20,27162.30,27801.45,27801.13,1568100.00
09-03-2020,27031.45,27091.60,25923.40,26462.60,26462.29,1059000.00
11-03-2020,26272.75,26791.45,26234.10,26487.80,26487.49,723300.00
12-03-2020,25175.90,25223.10,23536.35,23971.15,23970.87,760600.00
13-03-2020,22720.75,25670.75,21351.70,25166.45,25166.16,783400.00
16-03-2020,24061.60,24074.15,23008.25,23101.15,23100.88,481900.00
17-03-2020,23348.05,23449.50,22002.00,22155.15,22154.89,537700.00
18-03-2020,22411.85,22544.05,20267.95,20580.20,20579.96,875300.00
19-03-2020,19428.95,21035.05,18675.65,20083.50,20083.27,476600.00
20-03-2020,19898.30,20924.55,19265.00,20317.60,20317.36,501800.00
23-03-2020,18311.30,18895.65,16791.05,16917.65,16917.45,307600.00
24-03-2020,17705.85,17841.40,16116.25,17107.30,17107.10,391700.00
25-03-2020,16759.95,18740.20,16635.50,18481.05,18480.84,394600.00
26-03-2020,18781.85,20409.35,18364.50,19613.90,19613.67,482900.00
27-03-2020,20801.60,21462.40,19580.10,19969.00,19968.77,539400.00
30-03-2020,19254.45,19716.25,18668.70,18782.40,18782.18,327000.00
31-03-2020,19307.65,19466.30,18792.40,19144.00,19143.78,309800.00
01-04-2020,19122.40,19154.75,18042.25,18208.35,18208.14,274900.00
03-04-2020,18325.05,18326.10,17143.20,17249.30,17249.10,342500.00
07-04-2020,18454.55,19190.55,17953.75,19062.50,19062.28,435400.00
08-04-2020,18799.40,20324.10,18482.90,18946.45,18946.23,508400.00
09-04-2020,19553.15,19988.30,19166.90,19913.60,19913.37,390000.00
13-04-2020,19854.90,19887.05,19294.00,19488.00,19487.77,288200.00
15-04-2020,20096.35,20184.10,18776.75,19057.05,19056.83,389900.00
16-04-2020,18957.15,19520.30,18703.45,19400.00,19399.78,350300.00
17-04-2020,20394.75,20866.55,19729.30,20681.45,20681.21,475000.00
20-04-2020,21104.70,21122.10,20444.25,20522.65,20522.41,438600.00
21-04-2020,19812.05,19891.45,19247.95,19409.35,19409.12,311900.00
22-04-2020,19306.95,19806.35,19051.95,19701.85,19701.62,349400.00
23-04-2020,19871.35,20356.50,19584.40,20267.95,20267.71,325400.00
24-04-2020,19697.65,19950.15,19515.40,19586.65,19586.42,305700.00
27-04-2020,19870.80,20224.75,19847.65,20081.15,20080.92,299900.00
28-04-2020,20436.60,20751.30,20260.80,20671.10,20670.86,367800.00
29-04-2020,20440.40,21348.15,20393.65,21090.20,21089.95,400600.00
30-04-2020,21589.20,21967.00,21353.65,21534.50,21534.25,471500.00
04-05-2020,20514.75,20530.45,19643.60,19743.75,19743.52,328800.00
05-05-2020,20147.30,20223.15,19212.35,19271.75,19271.53,381300.00
06-05-2020,19302.45,19806.60,18941.00,19694.55,19694.32,395600.00
07-05-2020,19536.05,19757.25,19332.15,19491.80,19491.57,300100.00
08-05-2020,19844.00,19969.60,19285.05,19352.90,19352.68,0.00
11-05-2020,19610.45,19733.40,18900.90,18950.50,18950.28,342600.00
12-05-2020,18751.40,18993.40,18287.00,18862.85,18862.63,395400.00
13-05-2020,20017.75,20122.25,19429.90,19634.95,19634.72,520800.00
14-05-2020,19197.70,19380.10,19024.75,19068.50,19068.28,333000.00
15-05-2020,19098.80,19119.10,18683.65,18833.95,18833.73,240600.00
18-05-2020,18795.10,18795.10,17514.20,17573.20,17572.99,434800.00
19-05-2020,18037.15,18175.30,17390.65,17486.25,17486.05,415500.00
20-05-2020,17486.50,18002.65,17407.70,17840.20,17839.99,326200.00
21-05-2020,17901.95,18200.70,17658.55,17735.10,17734.89,347600.00
22-05-2020,17554.25,17952.25,17105.00,17278.90,17278.70,484800.00
26-05-2020,17537.65,17681.70,17311.25,17440.35,17440.15,336800.00
27-05-2020,17603.40,18874.25,17560.35,18710.55,18710.33,538000.00
28-05-2020,18924.45,19455.55,18818.95,19169.80,19169.58,561100.00
29-05-2020,18962.00,19358.05,18729.90,19297.25,19297.03,581700.00
01-06-2020,19728.90,20225.35,19632.90,19959.90,19959.67,558100.00
02-06-2020,20120.60,20615.75,19852.55,20530.20,20529.96,448300.00
03-06-2020,20966.60,21619.55,20822.00,20940.70,20940.46,616900.00
04-06-2020,20932.35,21141.80,20316.20,20390.45,20390.21,587900.00
05-06-2020,20516.40,21198.70,20425.05,21034.50,21034.26,637400.00
08-06-2020,21636.10,21807.40,20911.25,21187.35,21187.10,748100.00
09-06-2020,21295.50,21568.85,20629.70,20724.90,20724.66,641200.00
10-06-2020,20760.95,21251.45,20671.55,21100.10,21099.85,583000.00
11-06-2020,21084.70,21244.45,20458.30,20525.15,20524.91,747100.00
12-06-2020,19529.30,20747.70,19526.10,20654.55,20654.31,599200.00
15-06-2020,20457.15,20470.85,19740.20,19912.90,19912.67,0.00
16-06-2020,20500.65,20638.85,19507.05,20296.70,20296.46,0.00
17-06-2020,20137.45,20627.90,19978.15,20201.75,20201.52,0.00
18-06-2020,20137.60,21028.35,20030.35,20956.30,20956.06,0.00
19-06-2020,20970.10,21467.65,20878.25,21338.10,21337.85,0.00
22-06-2020,21491.55,22078.25,21425.55,21708.35,21708.10,664600.00
23-06-2020,21859.25,22322.30,21647.80,22264.90,22264.64,527900.00
24-06-2020,22479.35,22479.55,21336.35,21426.80,21426.55,684600.00
25-06-2020,21218.05,21703.50,20926.45,21506.15,21505.90,586200.00
26-06-2020,21735.05,21784.65,21320.10,21592.05,21591.80,375600.00
29-06-2020,21291.55,21440.05,21026.45,21359.00,21358.75,328000.00
30-06-2020,21524.30,21650.50,21212.00,21370.15,21369.90,292700.00
01-07-2020,21354.10,22061.60,21281.85,21977.60,21977.34,386000.00
02-07-2020,22133.80,22344.85,21890.50,21953.20,21952.94,399000.00
03-07-2020,22101.75,22130.30,21768.00,21852.40,21852.15,256200.00
06-07-2020,22270.95,22399.25,22171.05,22198.95,22198.69,290900.00
07-07-2020,22254.30,22674.50,22040.35,22628.00,22627.74,455800.00
08-07-2020,22700.90,23080.60,22499.50,22584.65,22584.39,673100.00
09-07-2020,22753.15,22998.30,22673.40,22907.20,22906.93,356000.00
10-07-2020,22720.95,22835.20,22320.05,22398.45,22398.19,457100.00
13-07-2020,22613.25,22657.40,21981.65,22089.25,22088.99,293700.00
14-07-2020,21877.60,21909.70,21222.45,21392.20,21391.95,338500.00
15-07-2020,21634.25,21935.50,21230.55,21340.75,21340.50,359100.00
16-07-2020,21453.25,21671.25,21027.85,21597.15,21596.90,348600.00
17-07-2020,21608.05,22065.00,21550.80,21966.80,21966.54,294900.00
20-07-2020,22307.30,22520.45,22187.80,22321.85,22321.59,349700.00
21-07-2020,22639.85,22861.90,22597.95,22782.00,22781.73,316700.00
22-07-2020,23159.00,23211.35,22658.20,22882.60,22882.33,412700.00
23-07-2020,22854.85,23122.35,22734.90,23083.90,23083.63,307600.00
24-07-2020,22853.20,22854.05,22417.20,22662.05,22661.79,436300.00
27-07-2020,22664.60,22668.05,21801.35,21848.75,21848.50,340900.00
28-07-2020,21940.15,22233.00,21611.40,22105.20,22104.94,379800.00
29-07-2020,22075.00,22346.40,21906.35,22076.60,22076.34,400400.00
30-07-2020,22195.05,22252.60,21580.15,21646.85,21646.60,299600.00
31-07-2020,21730.55,21806.95,21375.00,21640.05,21639.80,397300.00
03-08-2020,21543.80,21543.80,21031.45,21072.10,21071.86,431000.00
04-08-2020,21248.25,21576.35,21057.75,21490.50,21490.25,0.00
05-08-2020,21686.85,21936.50,21448.40,21509.95,21509.70,338800.00
06-08-2020,21644.25,21926.55,21370.30,21642.60,21642.35,386600.00
07-08-2020,21620.25,21787.25,21451.30,21754.00,21753.75,378600.00
10-08-2020,21824.90,22071.95,21795.10,21900.25,21900.00,261800.00
11-08-2020,22050.20,22277.60,22039.85,22227.20,22226.94,377900.00
12-08-2020,22135.95,22326.55,21990.20,22264.00,22263.74,507500.00
13-08-2020,22395.20,22439.95,22139.60,22196.35,22196.09,289100.00
14-08-2020,22334.95,22334.95,21459.10,21679.40,21679.15,318800.00
17-08-2020,21906.95,21909.40,21403.15,21700.85,21700.60,263400.00
18-08-2020,21702.00,22227.75,21629.40,22170.60,22170.34,0.00
19-08-2020,22315.40,22419.35,22234.25,22285.90,22285.64,0.00
20-08-2020,21989.90,22079.90,21886.70,21999.45,21999.19,0.00
21-08-2020,22190.70,22344.05,22165.05,22299.60,22299.34,0.00
24-08-2020,22436.85,22897.50,22410.05,22833.00,22832.73,0.00
25-08-2020,22973.40,23180.30,22857.90,23092.15,23091.88,0.00
26-08-2020,23175.55,23453.40,23093.15,23414.20,23413.93,0.00
27-08-2020,23511.45,23704.05,23464.15,23600.35,23600.08,0.00
28-08-2020,23635.30,24611.80,23599.20,24523.80,24523.52,0.00
31-08-2020,25038.80,25232.60,23385.30,23754.35,23754.07,0.00
01-09-2020,23893.80,24199.65,23473.15,23812.00,23811.72,0.00
02-09-2020,23769.00,23926.15,23482.55,23874.55,23874.27,0.00
03-09-2020,23986.15,24051.60,23451.65,23530.85,23530.58,0.00
04-09-2020,23119.15,23394.80,22876.90,23011.50,23011.23,0.00
07-09-2020,23036.25,23109.10,22716.25,22945.05,22944.78,245300.00
08-09-2020,22971.20,23064.15,22641.40,22744.40,22744.14,0.00
09-09-2020,22486.70,22554.60,22080.40,22267.00,22266.74,0.00
10-09-2020,22466.55,22678.65,22225.25,22466.20,22465.94,0.00
11-09-2020,22509.95,22668.75,22205.95,22479.95,22479.69,0.00
14-09-2020,22683.35,22757.30,22028.15,22101.25,22100.99,0.00
15-09-2020,22202.80,22514.15,22062.35,22465.65,22465.39,0.00
16-09-2020,22476.30,22659.40,22216.50,22573.55,22573.29,0.00
17-09-2020,22352.00,22504.45,22267.05,22320.35,22320.09,0.00
18-09-2020,22439.35,22469.40,21784.90,22031.05,22030.79,0.00
21-09-2020,21983.40,22098.85,21274.30,21366.80,21366.55,0.00
22-09-2020,21445.25,21473.35,20958.45,21139.10,21138.85,0.00
23-09-2020,21350.80,21365.05,20821.00,21178.50,21178.25,0.00
24-09-2020,20898.80,20955.60,20404.90,20456.85,20456.61,0.00
25-09-2020,20740.80,21064.30,20430.70,20982.35,20982.11,0.00
28-09-2020,21152.05,21708.85,21055.10,21665.50,21665.25,0.00
29-09-2020,21770.90,21811.50,21280.60,21411.30,21411.05,0.00
30-09-2020,21405.25,21549.35,21128.50,21451.80,21451.55,0.00
01-10-2020,21685.25,22293.75,21664.15,22246.00,22245.74,0.00
05-10-2020,22352.10,22768.55,22247.25,22370.95,22370.69,0.00
06-10-2020,22673.05,22893.50,22521.05,22853.70,22853.43,0.00
07-10-2020,22836.95,23036.20,22607.80,22964.80,22964.53,0.00
08-10-2020,23150.25,23450.90,23063.60,23191.35,23191.08,0.00
09-10-2020,23312.60,23904.10,23132.45,23846.80,23846.52,0.00
12-10-2020,23955.60,24190.35,23552.60,23712.80,23712.53,0.00
13-10-2020,23663.05,23775.15,23431.50,23492.20,23491.93,0.00
14-10-2020,23353.15,23962.70,23149.45,23874.65,23874.37,0.00
15-10-2020,23920.35,24087.85,22970.95,23072.40,23072.13,0.00
16-10-2020,23219.85,23646.20,23148.95,23533.25,23532.98,0.00
19-10-2020,23902.90,24320.95,23754.85,24266.75,24266.47,0.00
20-10-2020,24117.35,24410.90,24039.85,24311.80,24311.52,0.00
21-10-2020,24444.20,24823.60,24099.85,24635.05,24634.76,0.00
22-10-2020,24447.35,24691.15,24250.20,24484.15,24483.87,0.00
23-10-2020,24669.20,24764.15,24360.85,24478.30,24478.02,0.00
26-10-2020,24525.80,24577.30,23867.75,24075.45,24075.17,0.00
27-10-2020,24288.05,24809.65,23924.20,24769.50,24769.21,0.00
28-10-2020,24737.85,24780.70,24057.95,24232.50,24232.22,0.00
29-10-2020,24063.50,24339.10,23822.05,24092.00,24091.72,0.00
30-10-2020,24090.15,24277.35,23612.70,23900.90,23900.62,0.00
02-11-2020,24367.60,25139.00,24120.60,24892.50,24892.21,0.00
03-11-2020,25108.00,25760.70,25085.70,25682.80,25682.50,0.00
04-11-2020,25539.55,25891.00,25142.00,25771.60,25771.30,0.00
05-11-2020,26174.80,26375.20,26000.05,26313.10,26312.79,0.00
06-11-2020,26274.10,26853.45,26135.30,26798.95,26798.64,0.00
09-11-2020,27088.95,27595.00,27068.95,27534.10,27533.78,0.00
10-11-2020,28039.45,28802.50,27916.90,28606.00,28605.67,0.00
11-11-2020,28713.15,29030.90,28211.10,28845.00,28844.66,0.00
12-11-2020,28633.75,28672.90,28066.05,28278.80,28278.47,0.00
13-11-2020,28108.70,28520.55,27703.30,28465.70,28465.37,0.00
17-11-2020,28792.25,29239.25,28722.90,29181.30,29180.96,0.00
18-11-2020,29107.90,29784.75,29056.75,29749.85,29749.50,0.00
19-11-2020,29302.60,29627.20,28819.55,28903.05,28902.71,0.00
20-11-2020,28935.75,29406.70,28580.90,29236.00,29235.66,0.00
23-11-2020,29432.80,29492.30,28852.90,29024.20,29023.86,0.00
24-11-2020,29265.60,29827.80,29206.75,29737.25,29736.90,0.00
25-11-2020,30021.90,30197.85,29132.30,29196.40,29196.06,0.00
26-11-2020,29370.40,29623.00,28923.10,29549.75,29549.41,369400.00
27-11-2020,29622.00,29716.85,29368.70,29609.05,29608.71,0.00
01-12-2020,29844.80,29919.75,29511.00,29817.85,29817.50,0.00
02-12-2020,29876.70,29886.25,29149.90,29463.15,29462.81,0.00
03-12-2020,29728.90,29813.00,29379.40,29448.75,29448.41,0.00
04-12-2020,29573.40,30162.30,29473.50,30052.40,30052.05,0.00
07-12-2020,30062.60,30354.20,29950.60,30211.55,30211.20,0.00
08-12-2020,30300.30,30363.80,30025.20,30261.90,30261.55,0.00
09-12-2020,30335.05,30807.25,30326.70,30709.40,30709.04,0.00
10-12-2020,30545.35,30610.00,30202.10,30510.35,30509.99,0.00
11-12-2020,30555.30,30811.80,30328.45,30604.85,30604.49,0.00
14-12-2020,30735.15,30845.80,30624.25,30745.90,30745.54,269000.00
15-12-2020,30805.40,30805.85,30345.75,30691.05,30690.69,279400.00
16-12-2020,30920.35,30932.25,30587.10,30698.40,30698.04,0.00
17-12-2020,30791.20,30945.20,30643.90,30847.05,30846.69,0.00
18-12-2020,30841.85,30854.05,30374.50,30714.65,30714.29,0.00
21-12-2020,30595.80,30607.50,29201.20,29456.45,29456.11,0.00
22-12-2020,29607.50,29711.15,28976.75,29625.95,29625.61,0.00
23-12-2020,29560.75,29941.40,29446.00,29883.30,29882.95,0.00
24-12-2020,30071.65,30545.85,30007.80,30402.20,30401.85,0.00
28-12-2020,30558.85,30929.05,30538.15,30880.95,30880.59,0.00
29-12-2020,31006.90,31359.35,31002.60,31322.50,31322.14,0.00
30-12-2020,31479.80,31510.25,31007.15,31303.05,31302.69,0.00
31-12-2020,31295.90,31409.50,31088.10,31264.05,31263.69,0.00
04-01-2021,31485.15,31489.60,30893.65,31212.45,31212.09,0.00
05-01-2021,31041.10,31767.65,30935.55,31722.25,31721.88,0.00
06-01-2021,31839.95,31982.30,31548.15,31797.90,31797.53,0.00
07-01-2021,32129.80,32177.40,31911.50,31956.00,31955.63,0.00
08-01-2021,32298.05,32298.05,32002.95,32084.20,32083.83,0.00
11-01-2021,32280.30,32288.45,31836.95,31998.90,31998.53,0.00
12-01-2021,31835.05,32397.95,31725.85,32339.00,32338.63,0.00
13-01-2021,32546.60,32683.50,32148.25,32574.65,32574.27,0.00
14-01-2021,32526.70,32718.95,32442.35,32519.75,32519.37,0.00
15-01-2021,32508.90,32544.80,32044.35,32246.80,32246.43,0.00
18-01-2021,32275.15,32441.50,31650.90,31811.75,31811.38,396800.00
19-01-2021,32082.90,32464.95,31863.95,32424.85,32424.47,354800.00
20-01-2021,32388.95,32607.45,32322.90,32543.70,32543.32,0.00
21-01-2021,32732.80,32842.30,31985.55,32186.90,32186.53,0.00
22-01-2021,32088.00,32131.40,31119.90,31167.25,31166.89,0.00
25-01-2021,31507.15,31697.55,31013.65,31198.40,31198.04,0.00
27-01-2021,31236.25,31287.05,30165.65,30284.55,30284.20,0.00
28-01-2021,29812.30,30464.40,29687.70,30358.30,30357.95,0.00
29-01-2021,30700.65,31111.95,30254.55,30565.50,30565.14,0.00
01-02-2021,30976.35,33305.30,30906.45,33089.05,33088.67,0.00
02-02-2021,33589.05,34652.50,33583.15,34267.90,34267.50,672200.00
03-02-2021,34555.60,34908.05,34011.90,34758.45,34758.05,605200.00
04-02-2021,34548.90,35413.15,34238.90,35344.80,35344.39,0.00
05-02-2021,35634.95,36615.20,35545.00,35654.50,35654.09,0.00
08-02-2021,36073.85,36466.45,35872.25,35983.65,35983.23,0.00
09-02-2021,36058.80,36477.15,35636.85,36056.50,36056.08,0.00
10-02-2021,36042.35,36227.20,35428.15,35783.10,35782.69,0.00
11-02-2021,35687.25,36009.45,35573.30,35752.10,35751.69,0.00
12-02-2021,35736.60,36322.80,35700.25,36108.90,36108.48,0.00
15-02-2021,36501.40,37449.90,36405.10,37306.25,37305.82,0.00
16-02-2021,37492.60,37708.75,36762.75,37098.40,37097.97,0.00
17-02-2021,37041.95,37331.45,36764.25,36910.95,36910.52,0.00
18-02-2021,37088.75,37108.75,36367.45,36587.00,36586.57,0.00
19-02-2021,36371.55,36656.20,35584.60,35841.60,35841.18,0.00
22-02-2021,35874.30,36128.90,35097.55,35257.20,35256.79,0.00
23-02-2021,35540.55,35680.85,34976.00,35116.95,35116.54,0.00
24-02-2021,35205.40,36567.65,35060.65,36452.30,36451.88,272900.00
25-02-2021,36763.15,37232.20,36494.00,36549.00,36548.57,455900.00
26-02-2021,35806.65,35902.90,34658.70,34803.60,34803.20,0.00
01-03-2021,35374.25,35581.10,34983.75,35296.00,35295.59,0.00
02-03-2021,35458.15,35747.05,35002.45,35419.70,35419.29,0.00
03-03-2021,35754.45,36455.15,35570.55,36368.05,36367.63,0.00
04-03-2021,35575.65,36316.40,35519.25,35802.50,35802.08,0.00
05-03-2021,35458.50,35616.05,34893.25,35228.15,35227.74,0.00
08-03-2021,35462.45,35827.30,35090.75,35275.75,35275.34,0.00
09-03-2021,35705.90,36077.80,35544.95,35865.65,35865.23,0.00
10-03-2021,36112.25,36176.90,35764.35,35938.30,35937.88,0.00
12-03-2021,36497.35,36497.35,35188.05,35496.65,35496.23,0.00
15-03-2021,35544.25,35544.25,34430.65,35182.55,35182.14,0.00
16-03-2021,35352.00,35405.05,34744.60,34804.60,34804.20,0.00
17-03-2021,34905.05,35100.50,34126.85,34229.25,34228.85,0.00
18-03-2021,34577.50,34759.85,33597.55,33856.80,33856.41,0.00
19-03-2021,33590.40,34355.40,33361.00,34161.60,34161.20,0.00
22-03-2021,34088.40,34148.90,33389.15,33603.45,33603.06,0.00
23-03-2021,33747.95,34360.05,33622.00,34184.40,34184.00,0.00
24-03-2021,33894.70,33970.65,33203.40,33293.25,33292.86,0.00
25-03-2021,33420.75,33550.15,32415.25,33006.45,33006.07,0.00
26-03-2021,33605.05,33610.65,33166.10,33318.20,33317.81,0.00
30-03-2021,33615.90,33990.80,33564.55,33875.10,33874.71,374200.00
31-03-2021,33764.80,33773.10,33151.80,33303.90,33303.51,0.00
01-04-2021,33588.00,33949.15,33208.75,33858.00,33857.61,0.00
05-04-2021,33649.15,33697.75,32330.15,32678.85,32678.47,0.00
06-04-2021,32915.65,33007.65,32338.40,32501.35,32500.97,0.00
07-04-2021,32529.70,33191.70,32141.55,32991.20,32990.82,0.00
08-04-2021,33154.20,33306.80,32704.75,32782.85,32782.47,0.00
09-04-2021,32636.90,32972.15,32329.95,32448.05,32447.67,0.00
12-04-2021,31637.90,31698.05,30520.30,30792.00,30791.64,0.00
13-04-2021,30901.80,31885.45,30722.85,31771.60,31771.23,0.00
15-04-2021,31929.10,32187.05,31406.40,32112.85,32112.48,0.00
16-04-2021,32161.45,32325.15,31911.90,31977.45,31977.08,0.00
19-04-2021,30993.45,31304.30,30405.65,31208.40,31208.04,0.00
20-04-2021,31568.95,31731.65,30891.00,31112.70,31112.34,0.00
22-04-2021,30763.50,31834.50,30555.25,31782.60,31782.23,368400.00
23-04-2021,31490.60,32148.40,31377.15,31722.30,31721.93,0.00
26-04-2021,32316.65,32603.70,32144.80,32275.15,32274.78,0.00
27-04-2021,32228.95,32807.10,32152.95,32735.35,32734.97,0.00
28-04-2021,32865.50,33777.70,32840.30,33722.80,33722.41,0.00
29-04-2021,33901.60,34287.00,33304.60,33714.50,33714.11,0.00
30-04-2021,33112.40,33455.25,32663.40,32781.80,32781.42,0.00
03-05-2021,32368.55,32566.60,31906.55,32465.75,32465.37,351000.00
04-05-2021,32610.40,33011.55,32191.40,32270.35,32269.97,786800.00
05-05-2021,32577.10,32862.15,32068.55,32783.70,32783.32,0.00
06-05-2021,32900.75,32956.35,32564.00,32827.80,32827.42,0.00
07-05-2021,33041.65,33259.15,32771.35,32904.50,32904.12,0.00
10-05-2021,33175.30,33297.60,33028.15,33142.40,33142.01,0.00
11-05-2021,32640.95,33154.30,32611.70,32872.20,32871.82,0.00
12-05-2021,32717.65,32747.70,32352.30,32452.30,32451.92,0.00
14-05-2021,32495.15,32622.65,32115.50,32169.55,32169.18,0.00
17-05-2021,32437.85,33506.90,32318.70,33459.25,33458.86,0.00
18-05-2021,33893.10,34142.85,33730.45,33922.40,33922.00,0.00
